stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,T_cell
24hpf,93.99,44.95,0,241.1,0,10681.86,0,502.63,4.09,0,0,32.69,0,0,0,8.17,20.43,114.42,151.2,298.31,0,0,0,0,77.64,2035.03,4.09,0,40.86,0,0,0,0,0,24.52,0,0
72hpf,1531.94,106.98,0,5279.42,115.54,746427.51,0,228.94,0,8.56,0,0,0,0,9.63,17.12,166.89,2646.66,806.62,669.69,0,52.42,6.42,2.14,9905.2,1831.48,11.77,223.59,1111.51,158.33,3.21,364.8,83.44,239.63,32.09,0,0
21Day,2931.39,45.51,72.28,1219.4,56.22,1489187.66,0,39327.44,33.46,37.48,9.37,0,257,779.03,349.36,143.22,319.91,4766.52,3982.14,1706.63,8.03,0,730.84,2.68,5193.51,756.27,41.49,306.52,791.07,23368.11,0,199.44,418.96,9123.44,107.08,5.35,302.51
3Month,0,0,0,0.32,0,0,28.48,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0.32
22Month,0,0,0,0,0,0,6.01,0,0,0,0,0,0,0,4.92,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
