stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,151.2,24.52,4.09,93.99,0,8.17,0,0,0,0,0,0,0,0,0,0,16.35,4.09,16.35,77.64,0,0,0,4.09,16.35,204.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,49.21,10.7,0,32.09,3.21,8.56,0,0,0,0,0,0,0,0,0,0,35.3,68.47,0,105.91,0,8.56,12.84,1.07,691.09,58.84,0,1.07,0,78.09,4.28,0,0,9.63,0,2.14,1.07,0,0,0
21Day,58.9,22.76,2.68,235.58,1.34,17.4,0,2.68,0,0,0,5.35,1.34,0,10.71,4.02,9.37,96.37,36.14,206.13,0,0,64.25,6.69,372.11,30.79,0,5.35,0,104.41,24.09,0,1.34,2.68,1.34,10.71,1.34,0,0,4.02
3Month,0.64,7.36,0.96,106.86,0,0,0.32,0.32,0.32,1.6,3.84,0,16.64,9.28,1.6,5.12,8,48.95,20.8,16,3.52,0,3.52,32.95,10.88,0.96,3.52,2.24,0,6.72,2.56,0.32,6.4,1.92,0,0,0,2.24,5.76,3.84
22Month,3.28,10.93,0.55,30.07,0,0,0,0,0,2.73,8.2,6.01,72.71,2.19,2.19,8.75,1.09,9.84,25.69,15.85,1.09,2.19,2.73,3.83,7.65,1.09,2.73,0.55,1.09,4.92,0,0,3.28,6.01,0,0,0,0,0,4.37
