stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,0,0,57.21,0,0,0,0,0,0,0,0,0,4.09,0,16.35,16.35,4.09,36.78,0,0,0,4.09,28.6,294.22,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,16.05,1.07,0,12.84,0,6.42,0,1.07,0,0,0,0,0,2.14,0,14.98,20.33,1.07,19.26,0,6.42,0,1.07,89.86,81.3,0,0,0,13.91,0,0,8.56,1.07,0,3.21,0,0,0
21Day,26.77,2.68,1.34,56.22,0,21.42,0,22.76,2.68,5.35,0,0,0,10.71,4.02,2.68,20.08,10.71,41.49,0,0,4.02,0,41.49,37.48,0,1.34,0,20.08,12.05,1.34,1.34,4.02,1.34,0,0,0,1.34
3Month,0.32,1.92,2.88,42.23,0.32,0,0.32,2.88,6.4,16,0,99.5,11.84,3.84,44.15,4.48,15.04,7.04,16.32,4.16,0,4.48,6.72,1.6,0.32,3.2,0.32,0,0.96,3.52,42.55,0,0,0,0,4.8,9.28,9.28
22Month,1.09,6.56,2.19,21.32,0,0,1.64,0.55,7.11,28.97,6.01,187.5,6.56,5.47,53.03,3.83,7.11,29.52,21.87,0,1.64,3.83,0.55,2.73,0.55,2.73,3.83,0.55,0.55,0.55,7.11,2.19,2.19,0,0.55,0,0,4.37
