stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,81.73,0,0,0,0,0,0,0,0,0,0,0,0,81.73,0,4.09,0,0,0,0,69.47,40.86,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,1.07,0,100.56,79.16,5.35,0,0,0,0,0,0,0,0,0,4.28,326.29,0,60.98,0,1.07,0,0,117.68,89.86,1.07,3.21,101.63,0,0,80.23,0,3.21,0,0,0
21Day,4.02,0,0,307.86,4.02,10.71,0,2.68,0,1.34,0,0,1.34,0,0,1.34,145.9,6.69,9.37,0,0,0,0,18.74,6.69,0,6.69,9.37,4.02,0,2.68,1.34,2.68,0,0,2.68
3Month,0,0.96,0,128.62,0,0,1.28,0,0.64,0.32,0,5.44,3.52,0.32,2.88,2.24,86.07,1.92,1.6,0.64,0,0.32,0.64,0,0,0.96,0,0.32,0,1.92,0,0,0,0.32,0.64,1.6
22Month,0,0.55,0.55,12.57,0,0,0,0,0,1.64,2.19,23.51,1.09,0,1.09,0.55,8.2,0,0,0,0,0,0,0,0,0.55,0,0,0,0,32.25,3.83,0,0,0,0
