stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,44.95,98.07,0,310.57,8.17,24.52,0,4.09,0,0,0,8.17,0,0,4.09,0,28.6,77.64,237.01,780.5,0,0,0,4.09,130.76,5418.57,4.09,0,0,147.11,0,0,0,4.09,0,0,4.09,0,0,0
72hpf,78.09,51.35,0,92,42.79,47.07,0,13.91,0,3.21,0,0,2.14,0,12.84,0,72.75,178.66,32.09,468.57,0,46,3.21,4.28,666.48,2039.02,0,4.28,0,283.49,25.67,0,2.14,102.7,0,3.21,16.05,0,0,0
21Day,123.15,14.72,1.34,222.2,10.71,192.75,0,131.18,1.34,6.69,2.68,0,5.35,9.37,81.65,9.37,12.05,60.23,37.48,414.95,0,1.34,33.46,0,107.08,493.92,0,5.35,0,168.66,29.45,0,6.69,62.91,1.34,12.05,5.35,0,0,28.11
3Month,2.24,11.84,5.44,118.06,0.32,0,3.52,8.64,8.64,34.23,0.96,0,784.2,27.84,13.76,25.28,8.64,25.92,44.79,48.95,11.52,2.88,11.2,11.84,6.4,8.32,2.88,6.08,0,3.2,16.32,0.32,438.01,3.52,0,0,0.96,11.2,156.14,55.67
22Month,2.19,28.97,10.39,72.16,3.28,0,2.73,7.11,5.47,58.49,9.84,0,853.87,15.31,34.44,50.29,0,6.56,87.46,26.79,2.19,32.8,6.01,2.19,2.73,2.19,1.09,5.47,31.16,2.19,1.64,0,76.53,8.2,0.55,0,2.19,0,0,23.51
