stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,81.73,4.09,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,4.09,0,61.3,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,4.28,0,0,0,0,10.7,0,0,0,0,0,0,0,0,0,19.26,2.14,0,3.21,0,5.35,0,2.14,48.14,14.98,0,0,8.56,1.07,0,0,1.07,0,0,0,0,0
21Day,9.37,0,4.02,6.69,2.68,1.34,0,2.68,0,0,0,10.71,0,1.34,8.03,2.68,2.68,0,14.72,0,0,0,4.02,66.93,10.71,0,1.34,16.06,8.03,1.34,4.02,1.34,1.34,0,0,0,2.68
3Month,0.64,0.96,1.92,8,0.32,0,0,0.32,0.64,2.24,0.96,7.04,0.96,0.32,18.56,0.96,1.28,0.64,7.36,2.24,0,0.96,9.92,1.92,0.64,2.88,0.32,0.32,1.6,35.83,0.32,0,0,0.64,47.67,0.96,1.6
22Month,0,1.09,2.19,6.01,1.64,0,0.55,0,0,1.64,1.09,24.05,1.09,0,14.21,0.55,0.55,2.19,7.11,1.09,0.55,0.55,2.19,10.93,0.55,5.47,1.09,0.55,0,36.08,2.73,0.55,0,1.09,4.37,0,1.09
