stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,8.17,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,8.17,0,28.6,0,0,0,0,8.17,89.9,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,4.28,1.07,2.14,0,0,0,0,0,0,0,0,0,0,0,0,4.28,0,12.84,0,0,0,0,56.7,34.23,0,0,0,3.21,0,0,3.21,0,1.07,0,0,0
21Day,5.35,0,2.68,16.06,0,12.05,0,6.69,0,0,0,0,0,2.68,0,5.35,1.34,1.34,1.34,2.68,26.77,0,1.34,2.68,0,12.05,9.37,0,0,0,1.34,6.69,2.68,1.34,0,0,0,0,0
3Month,0.96,2.24,0.32,33.27,0,0,1.6,1.6,0.32,3.52,4.16,0.32,0,33.59,1.92,1.28,13.12,2.88,8.32,6.4,12.48,3.2,0,1.28,3.52,1.6,0.64,0.64,1.28,0,0.96,0.96,91.19,0.96,0.32,0.96,1.28,72.95,10.24
22Month,0,3.28,1.64,12.03,0,0,0.55,0,0,1.09,3.28,5.47,0,133.93,1.64,6.01,9.29,0,2.19,9.29,6.56,0.55,1.09,0.55,0,1.09,0,1.09,2.73,1.09,0.55,0.55,2.73,1.09,0,0,0.55,0,2.19
