stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,85.81,143.02,0,49.04,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,12.26,61.3,0,0,0,0,555.75,1720.38,0,0,0,20.43,0,0,0,0,0,12.26,0,0,0
72hpf,343.4,105.91,0,79.16,22.47,54.56,0,0,0,0,0,0,0,0,3.21,0,22.47,114.47,13.91,186.14,0,0,9.63,0,5736.22,3258.58,3.21,39.58,0,184,1.07,3.21,226.8,7.49,10.7,57.77,0,0,0
21Day,314.56,54.88,0,38.82,5.35,33.46,0,5.35,0,0,1.34,0,6.69,0,9.37,1.34,0,21.42,13.39,139.21,0,0,30.79,1.34,1132.4,670.61,2.68,16.06,0,54.88,62.91,8.03,60.23,16.06,37.48,28.11,0,0,10.71
3Month,5.76,112.3,0,35.83,1.6,0,0.32,0.32,3.52,4.8,7.04,0.64,19.84,8,1.28,8.96,2.24,29.12,19.52,62.07,6.08,0.64,8,1.6,44.47,24,5.76,49.27,0,1.28,2.56,57.59,2.56,1.28,1.28,29.76,3.84,5.44,4.8
22Month,0.55,190.78,1.64,20.77,1.09,0,0.55,0,0.55,2.73,9.84,16.95,83.09,7.11,8.75,7.65,2.19,6.01,23.51,61.77,1.09,1.64,8.75,0,46.47,9.29,9.84,140.49,1.64,1.09,1.09,69.97,16.95,3.28,0,6.01,0.55,0,4.92
