stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,24.52,0,0,0,0,0,0,0,0,0,0,16.35,0,0,8.17,0,0,0,8.17,4.09,73.56,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,13.91,1.07,0,0,2.14,0,0,1.07,0,0,0,156.19,5.35,0,3.21,0,44.93,0,12.84,10.7,24.61,7.49,0,0,8.56,6.42,0,2.14,0,0,0,0,0,0
21Day,1.34,0,16.06,44.17,8.03,0,1.34,14.72,0,0,49.53,0,2.68,52.2,2.68,1.34,13.39,9.37,0,1.34,1.34,12.05,16.06,5.35,22.76,0,0,5.35,24.09,1.34,0,0,2.68,0,0,0,1.34
3Month,1.28,5.12,56.63,408.26,0,9.92,0.32,421.37,19.52,0,2036.8,21.12,0.96,1267.96,16.96,24,41.59,27.84,8.32,2.24,117.42,110.7,3.52,0.64,92.79,3.84,0,2.56,46.71,42.23,1.6,0.32,0,0.64,7.04,25.28,16
22Month,3.28,9.84,92.38,321.98,0,14.76,1.64,258.02,20.77,8.75,4289.6,3.83,2.73,1904.54,4.37,3.83,37.72,21.87,0,55.21,72.71,9.84,1.09,0.55,119.17,6.56,4.92,0.55,8.75,22.96,1.09,3.83,0,0,0.55,0,7.65
