stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,32.69,0,429.07,4.09,0,0,0,0,0,0,0,69.47,0,0,0,0,44.95,0,0,155.28,0,0,0,4.09,151.2,919.44,0,0,16.35,0,0,0,0,0,0,0,0,0
72hpf,19.26,8.56,0,131.58,5.35,10.7,0,0,0,0,0,0,0,2.14,0,1.07,0,21.4,370.15,3.21,74.89,0,5.35,19.26,0,252.47,445.03,0,10.7,80.23,2.14,0,648.29,4.28,4.28,51.35,0,0,0
21Day,45.51,6.69,5.35,2317,5.35,73.62,0,8.03,0,1.34,4.02,0,0,37.48,1.34,16.06,17.4,20.08,1057.44,24.09,477.86,1.34,1.34,212.83,1.34,248.97,298.49,5.35,13.39,178.02,73.62,1.34,469.83,30.79,144.56,137.87,0,0,8.03
3Month,5.12,5.76,4.8,667.41,3.52,0,3.84,1.28,2.88,10.56,18.24,0.96,0,223,6.72,0,199.97,9.28,177.57,6.72,397.7,19.52,0.32,18.56,6.08,1.92,3.52,32.95,0.96,0.64,9.6,10.56,31.04,0,0,6.72,5.12,4.8,8.96
22Month,4.37,3.83,6.56,161.26,1.64,0,6.56,0.55,0,9.84,20.23,53.03,0,262.94,6.01,2.19,301.75,1.09,71.07,12.03,881.75,12.57,9.29,24.6,0,1.64,8.75,44.83,0,0.55,0.55,3.83,225.22,7.11,0,8.2,1.09,0,13.67
