stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,183.89,28.6,4.09,228.84,0,0,0,0,8.17,0,0,0,0,0,0,44.95,12.26,12.26,637.48,0,0,0,0,134.85,2092.24,0,0,12.26,0,0,0,0,0,0,0,0
72hpf,78.09,16.05,1.07,25.67,3.21,11.77,0,0,0,0,0,0,0,0,0,23.54,35.3,1.07,211.82,0,0,3.21,0,955.32,240.7,2.14,5.35,207.54,0,0,97.35,1.07,1.07,0,0,0
21Day,69.6,2.68,4.02,30.79,1.34,13.39,0,2.68,4.02,0,1.34,1.34,0,1.34,6.69,0,24.09,4.02,155.27,0,0,9.37,0,44.17,26.77,1.34,5.35,127.16,9.37,0,9.37,1.34,0,0,0,2.68
3Month,0.96,3.2,7.68,28.16,0,0,0.32,0,12.16,1.92,0.64,5.76,2.24,0.64,114.22,1.28,4.16,4.8,49.91,2.24,0.32,2.24,0.32,0.64,0.64,9.6,2.88,0,1.28,21.12,0.32,0,0,0.32,2.56,0.96
22Month,1.09,2.19,7.11,16.95,0,0,2.19,0,4.92,2.73,16.95,14.21,0.55,0,61.77,1.09,0.55,2.73,77.62,1.09,0.55,3.83,0,2.19,0,1.09,1.09,0.55,0.55,39.91,0,0,0.55,0,0,0.55
