stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,32.69,0,4.09,0,0,0,0,0,0,12.26,0,0,0,0,8.17,4.09,8.17,36.78,0,0,0,44.95,20.43,212.49,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,6.42,0,0,10.7,5.35,6.42,0,0,0,0,0,0,0,0,0,0,0,17.12,44.93,4.28,31.02,0,4.28,1.07,215.03,60.98,74.89,5.35,2.14,0,25.67,5.35,1.07,21.4,6.42,0,6.42,0,0,0
21Day,14.72,5.35,4.02,46.85,8.03,25.43,0,38.82,0,0,2.68,0,0,32.12,0,5.35,4.02,10.71,25.43,5.35,44.17,0,0,14.72,92.36,61.57,30.79,0,2.68,0,33.46,12.05,8.03,17.4,9.37,4.02,1.34,0,0,0
3Month,2.24,13.44,14.4,100.78,1.28,0,8,2.88,0.32,18.24,17.92,0.64,0,2027.84,25.28,5.12,127.66,15.04,34.23,26.88,48.95,15.68,2.88,15.04,1146.06,4.8,0.64,11.52,8.32,0,2.24,37.11,162.21,4.16,0.32,0,1.6,22.4,30.72,15.36
22Month,3.28,12.57,10.39,43.19,0,0,7.65,4.37,0.55,10.39,19.13,9.84,0,3600.81,8.75,14.21,138.3,3.83,6.01,48.65,43.73,1.64,73.25,12.57,62.32,3.28,1.64,14.76,8.75,14.21,1.64,10.39,62.87,7.65,15.31,0,1.09,4.37,0,6.01
