stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,57.21,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,20.43,0,0,0,0,4.09,122.59,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,12.84,0,4.28,0,3.21,0,0,0,0,0,1.07,0,0,57.77,0,7.49,0,1.07,0,0,38.51,26.74,0,0,7.49,0,0,0,3.21,0,1.07,3.21,0,0,0
21Day,5.35,0,1.34,416.28,1.34,17.4,0,1.34,0,1.34,0,4.02,1.34,8.03,1.34,2.68,385.5,4.02,17.4,0,0,0,0,25.43,9.37,1.34,0,10.71,12.05,0,0,0,0,5.35,0,0,0,4.02
3Month,0.96,6.4,1.28,550.95,0.64,0,4.48,0.96,20.16,17.6,0,71.99,83.83,2.24,33.91,5.76,1145.42,28.48,39.67,7.36,0,6.4,4.16,9.28,0.96,4.8,3.84,0.64,14.72,0.32,72.31,2.88,0,0,0.96,16.32,55.99,14.08
22Month,0,7.11,0.55,124.64,0,0,2.19,1.09,1.64,4.37,3.83,62.87,12.57,2.73,22.96,1.09,161.81,4.92,32.8,8.2,3.83,2.19,0,2.19,0,3.83,3.28,1.09,0.55,0,20.23,1.09,1.09,0,0,1.09,0,3.83
