stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,24.52,0,0,0,0,0,0,4.09,0,4.09,0,0,0,0,8.17,0,49.04,8.17,0,0,0,0,8.17,61.3,8.17,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,97.35,0,0,0,1.07,0,0,1.07,0,0,0,0,0,0,3.21,10.7,2.14,4.28,0,0,1.07,0,50.28,24.61,0,0,0,18.19,0,0,3.21,0,0,0,0,0
21Day,18.74,4.02,0,1426.88,0,30.79,0,12.05,0,0,0,0,0,2.68,0,6.69,4.02,9.37,220.86,12.05,37.48,0,1.34,16.06,0,49.53,18.74,0,0,0,16.06,13.39,0,12.05,1.34,9.37,0,0,4.02
3Month,0.64,22.4,6.4,998.56,0.96,0,3.2,1.6,0.32,23.04,31.36,0,0,161.57,44.47,4.48,46.71,15.04,61.11,58.87,47.99,13.12,0.32,14.72,6.4,2.88,0.32,15.04,7.68,0,4.48,11.2,20.48,1.28,0,0,8.96,8.32,19.52
22Month,0.55,145.96,8.2,559.77,0,0,6.01,4.37,2.19,32.8,98.94,26.79,0,387.58,14.76,12.57,99.49,5.47,24.6,98.94,78.72,0.55,16.95,6.56,0.55,7.65,0,9.29,13.12,0.55,1.09,2.19,13.67,13.67,1.64,0,0,0,12.57
