stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,24.52,81.73,73.56,20.43,0,0,0,0,147.11,8.17,0,0,0,20.43,0,0,0,0,0,4.09,0,0,0
72hpf,7.49,44.93,0,13.91,5.35,0,0,0,0,0,0,0,0,3.21,0,35.3,423.64,74.89,21.4,0,0,2.14,4.28,324.15,43.86,2.14,1.07,0,47.07,0,0,8.56,0,0,56.7,0,0,0
21Day,9.37,32.12,18.74,188.73,26.77,0,12.05,0,0,0,0,6.69,0,17.4,8.03,46.85,481.87,93.7,50.86,0,0,24.09,0,286.45,13.39,1.34,5.35,0,117.79,8.03,0,2.68,0,10.71,49.53,0,0,10.71
3Month,1.6,69.43,39.03,246.04,0,2.24,2.56,0.64,16,9.28,1.92,485.36,15.04,5.44,108.78,65.59,19.2,237.4,64.31,8.64,0.32,39.99,12.16,11.52,1.6,13.76,23.36,0,54.39,11.84,19.84,3.2,0,0,6.72,61.43,7.36,48.63
22Month,0,80.36,59.04,120.81,0,4.37,3.83,0.55,14.21,13.12,15.31,982.89,5.47,15.31,144.32,27.88,8.2,217.02,61.23,3.28,24.6,26.79,0.55,9.84,0,21.87,6.01,1.64,11.48,0.55,3.28,3.28,0.55,0,3.83,15.85,0,28.97
