stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,81.73,24.52,0,151.2,0,12.26,0,4.09,0,0,4.09,0,36.78,0,0,0,0,49.04,106.25,167.54,228.84,0,0,0,4.09,204.32,1520.14,4.09,0,0,28.6,0,0,0,0,0,0,28.6,0,0,0
72hpf,88.79,20.33,0,128.37,25.67,72.75,0,8.56,0,0,5.35,0,0,1.07,0,17.12,1.07,111.26,396.89,24.61,204.33,0,34.23,12.84,2.14,1080.49,435.4,9.63,11.77,0,227.87,9.63,0,3.21,105.91,17.12,8.56,28.88,0,0,0
21Day,175.35,17.4,4.02,771,9.37,167.32,0,97.71,0,5.35,13.39,2.68,0,33.46,14.72,200.78,29.45,42.83,338.65,100.39,587.62,0,1.34,64.25,0,339.99,222.2,10.71,20.08,0,252.98,62.91,0,18.74,40.16,24.09,38.82,18.74,2.68,0,115.11
3Month,3.52,42.87,18.24,458.81,3.2,0,4.8,15.36,0.64,96.3,120.94,0.64,0,1385.38,225.24,31.99,272.6,41.59,221.72,178.21,250.52,42.87,5.76,42.23,27.2,17.28,6.4,23.36,12.8,0,7.36,47.03,0.64,511.92,5.76,1.28,0,4.16,36.47,83.51,174.37
22Month,2.73,138.85,42.09,350.41,4.92,0,11.48,14.76,1.09,102.77,383.75,116.98,0,3814.56,152.52,89.65,388.67,15.31,81.45,276.61,280.43,10.39,66.69,59.04,2.19,26.79,7.65,33.89,36.08,51.39,7.11,1.09,0,128.46,29.52,20.77,0,3.83,9.84,0,131.74
