stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,32.69,0,0,0,0,0,4.09,0,2676.59,16.35,0,4.09,0,0,20.43,61.3,0,0,0,4.09,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,0,0,1.07,0,0,0,0,72.75,0,0,0,0,0,0,8.56,124.1,0,0,1.07,0,0,3.21,1.07,0,0,0,1.07,0,0,0,0,0,0,0,0
21Day,8.03,0,0,8.03,0,6.69,0,4.02,0,0,164.64,0,2.68,0,16.06,0,0,1.34,290.46,10.71,1.34,0,1.34,0,2.68,4.02,0,0,0,4.02,4.02,0,0,0,0,0,0,2.68
3Month,5.76,15.36,1.92,94.7,0.96,0,14.72,0.64,0.96,17.28,5563.28,0,220.77,63.67,12.48,62.07,9.6,39.03,942.89,41.59,6.72,0.64,13.12,16.96,6.08,0.96,10.24,1.28,0,1.6,39.35,37.11,2.24,0.32,0.32,23.36,26.24,25.28
22Month,13.67,45.92,8.75,61.77,0.55,0,148.14,2.19,0,14.76,18544.17,8.75,746.73,79.81,89.65,57.95,6.01,18.04,4086.79,57.4,0.55,26.24,14.76,4.92,11.48,0.55,13.12,27.33,11.48,2.73,22.96,19.68,25.15,22.96,0,6.56,0,31.71
