stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,24.52,0,0,0,0,4.09,130.76,0,0,0,4.09,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,5.35,0,1.07,0,0,0,0,0,0,0,0,0,1.07,11.77,1.07,10.7,0,0,1.07,0,78.09,24.61,0,0,0,9.63,0,0,4.28,0,0,0,0,0
21Day,0,0,2.68,6.69,0,6.69,0,4.02,0,0,0,0,0,4.02,2.68,0,4.02,4.02,9.37,0,0,1.34,0,21.42,14.72,0,1.34,0,5.35,2.68,0,4.02,1.34,0,0,0,2.68
3Month,0.32,0.96,0.32,15.68,0.64,0,0,0.32,2.88,3.2,0.32,11.2,2.88,0,5.76,0.32,5.44,3.52,4.48,0.32,0,1.92,0.64,3.52,0.32,1.6,0.32,0,0,0.64,31.67,0,0,0,4.16,6.72,2.88
22Month,0,2.73,0,8.2,0,0,1.09,0.55,2.19,18.04,2.73,62.87,2.73,0.55,4.37,1.64,1.64,13.67,5.47,0,1.64,1.64,0.55,0.55,0.55,1.64,0.55,1.64,0,0,3.83,0.55,0,0,0.55,0,1.64
