stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,12.26,0,53.12,4.09,0,0,0,0,0,0,0,0,0,0,118.51,4.09,16.35,4.09,85.81,0,0,0,0,77.64,359.6,0,0,0,32.69,0,0,0,4.09,0,0,8.17,0,0,0
72hpf,138,5.35,0,23.54,29.95,10.7,0,1.07,0,0,0,1.07,23.54,0,0,94.14,225.73,23.54,2.14,90.93,0,741.37,0,2.14,172.24,86.65,0,4.28,0,152.98,58.84,0,0,8.56,0,0,25.67,0,0,0
21Day,302.51,9.37,42.83,108.42,8.03,42.83,0,6.69,0,1.34,1.34,0,761.63,0,13.39,212.83,8.03,42.83,18.74,141.88,0,10.71,25.43,12.05,127.16,60.23,4.02,10.71,0,91.02,78.97,0,10.71,9.37,5.35,12.05,21.42,1.34,0,14.72
3Month,34.87,87.67,317.07,1012.32,11.2,0,211.49,11.52,3.84,248.92,259.48,7.36,82566.12,355.78,23.36,5096.15,188.13,284.11,222.04,420.73,82.55,113.9,209.89,175.97,50.87,9.92,57.59,93.11,0,20.16,1089.11,4.16,225.56,31.67,2.56,0,7.36,175.33,129.9,252.76
22Month,22.96,105.5,150.88,303.94,3.28,0,128.46,7.65,1.09,108.78,165.64,60.68,66793.55,68.33,20.23,3588.79,24.6,32.8,119.72,222.49,6.01,1047.39,89.1,10.93,14.21,4.37,35.53,75.98,54.67,11.48,77.62,0,96.21,21.32,33.35,0,2.19,12.03,0,72.16
