stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,12.26,8.17,4.09,0,0,0,0,4.09,89.9,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,4.28,1.07,0,6.42,1.07,3.21,0,0,0,0,0,0,0,2.14,0,2.14,71.68,0,10.7,0,1.07,0,0,83.44,20.33,0,0,12.84,0,0,2.14,0,0,0,0,0,0
21Day,6.69,1.34,0,53.54,0,4.02,0,6.69,0,0,0,0,0,17.4,4.02,2.68,66.93,2.68,32.12,0,0,5.35,0,49.53,12.05,0,1.34,16.06,4.02,1.34,1.34,2.68,2.68,0,0,0,12.05
3Month,1.6,12.8,7.36,130.22,0.96,0,4.48,3.2,21.12,38.39,0.32,153.58,39.99,6.72,109.74,8.64,39.99,37.11,61.11,16.32,0.32,10.24,10.56,6.08,0.64,11.52,2.24,0.96,5.12,18.56,1.6,0.32,0,0.64,10.24,4.8,89.59
22Month,1.64,18.04,6.01,47.01,0.55,0,1.64,1.09,13.67,50.84,13.67,229.05,20.23,11.48,139.94,2.19,10.93,39.91,38.81,3.83,8.2,4.92,0,8.2,0.55,6.01,2.73,0.55,0,7.65,3.83,1.64,0,0,0.55,0,19.13
