stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,24.52,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,8.17,32.69,0,0,0,0,49.04,110.33,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,7.49,10.7,0,21.4,1.07,2.14,0,0,0,0,1.07,0,0,0,0,0,0,32.09,2.14,95.21,0,3.21,1.07,1.07,32.09,43.86,0,4.28,0,143.35,1.07,0,12.84,0,0,11.77,0,0,0
21Day,24.09,10.71,1.34,54.88,1.34,2.68,0,13.39,0,0,2.68,0,2.68,5.35,25.43,1.34,0,22.76,21.42,143.22,0,0,29.45,0,34.8,30.79,0,10.71,0,69.6,9.37,4.02,5.35,1.34,5.35,1.34,1.34,0,2.68
3Month,2.24,26.56,3.2,94.39,0.64,0,0.64,1.6,0.32,16.64,46.39,0.32,57.91,36.15,4.48,15.36,3.52,31.99,45.75,120.62,46.07,0,16.32,2.88,4.8,0.64,1.92,11.84,0,16.32,3.52,39.99,2.88,0,0,0.32,43.51,10.88,24.64
22Month,2.73,41.55,4.37,40.45,0,0,4.37,0.55,0,4.37,48.11,56.31,160.72,20.77,15.31,22.96,2.73,9.84,28.97,80.9,7.11,3.28,6.01,1.09,2.73,1.09,0,15.31,0.55,5.47,0,9.29,9.29,0,0,2.73,10.39,0,9.84
