stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,36.78,28.6,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,4.28,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,19.26,0,3.21,0,2.14,0,3.21,164.75,27.81,0,3.21,0,44.93,0,0,1.07,0,10.7,0,0,0
21Day,2.68,0,1.34,12.05,4.02,2.68,0,1.34,0,0,0,5.35,0,2.68,0,0,52.2,2.68,41.49,0,0,5.35,1.34,69.6,17.4,0,0,0,239.6,16.06,2.68,8.03,0,0,0,0,1.34
3Month,0,1.6,0.64,4.16,0,0,1.6,0,1.28,3.2,0,326.35,2.56,0,5.12,0.64,3.52,0.64,48.63,39.67,1.92,2.24,21.76,0,0.32,0.64,0.32,0,1.28,5.12,1.92,0,0,0.32,0.64,2.24,2.88
22Month,1.64,1.09,0,6.01,0.55,0,2.73,0,0.55,4.37,2.19,922.21,2.73,0,2.73,0.55,1.09,2.73,33.35,3.83,50.84,1.64,1.09,0.55,0,0,0.55,3.28,0.55,1.09,4.37,0.55,1.09,0,1.09,0,1.64
