stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,32.69,0,0,0,0,0,0,0,0,0,0,0,0,4.09,20.43,49.04,20.43,0,0,0,0,44.95,138.94,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,21.4,12.84,0,26.74,2.14,9.63,0,6.42,0,0,2.14,0,0,0,4.28,0,39.58,50.28,14.98,54.56,0,6.42,4.28,1.07,611.92,101.63,1.07,4.28,0,40.65,2.14,0,0,25.67,1.07,1.07,8.56,0,0,0
21Day,36.14,13.39,2.68,111.1,2.68,26.77,0,22.76,0,0,5.35,0,8.03,2.68,44.17,10.71,5.35,40.16,28.11,78.97,0,0,13.39,1.34,178.02,56.22,4.02,4.02,0,45.51,8.03,0,4.02,21.42,9.37,4.02,5.35,2.68,0,14.72
3Month,1.28,19.2,6.72,179.49,2.24,0,1.28,4.16,0.64,33.27,30.72,0.32,368.58,37.11,5.76,119.34,18.88,70.07,54.07,54.71,9.92,0.96,10.88,17.28,16.64,2.24,15.68,12.48,0,2.88,8.96,0.32,250.2,5.76,1.28,0,4.16,16.96,71.35,49.59
22Month,0,22.96,5.47,50.29,0.55,0,3.83,2.19,0,7.65,37.17,23.51,358.61,20.23,14.76,96.21,2.73,14.76,78.17,46.47,0.55,11.48,8.75,1.09,5.47,1.09,13.67,13.67,2.19,2.19,2.19,0,60.68,6.01,1.64,0,0.55,3.28,0.55,18.59
