stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,12.26,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,21.4,1.07,0,0,0,0,0,0,0,0,0,0,0,1.07,2.14,0,10.7,0,0,0,0,1.07,1.07,0,0,0,2.14,0,0,0,0,0,0,0
21Day,0,0,1.34,62.91,0,1.34,0,0,0,0,0,0,0,0,2.68,0,0,4.02,0,26.77,0,0,0,0,4.02,1.34,0,0,0,0,1.34,0,0,0,0,0,1.34
3Month,1.28,0,26.56,47.03,0,0,0,0,0,3.2,2.24,0,16,3.52,0.32,252.12,0.96,140.78,3.2,3.84,1.6,0,0.96,0.64,0,0,7.36,0.64,0,0.64,3.84,14.4,0.32,0.32,0.96,3.84,1.28
22Month,0.55,6.56,100.04,28.97,0,0,0.55,0.55,0.55,44.83,21.87,2.73,126.28,6.56,2.73,2754.59,2.73,33.35,7.11,21.87,2.19,8.2,1.64,0,0,0,19.68,8.2,366.81,1.09,1.09,9.29,2.73,1.09,1.64,0,5.47
