stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,4.09,0,200.23,8.17,0,0,0,0,0,0,0,4.09,0,0,0,8.17,8.17,0,73.56,0,0,0,0,24.52,204.32,0,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,126.24,1.07,0,254.61,35.3,7.49,0,1.07,0,0,0,0,0,0,0,0,62.05,177.59,5.35,368.01,0,2.14,3.21,4.28,79.16,82.37,5.35,0,0,327.36,1.07,0,24.61,0,8.56,0,0,0
21Day,61.57,4.02,0,76.3,4.02,5.35,0,1.34,0,1.34,0,1.34,1.34,0,4.02,4.02,4.02,22.76,1.34,315.89,0,0,18.74,1.34,20.08,28.11,1.34,2.68,0,127.16,12.05,4.02,6.69,5.35,1.34,0,0,1.34
3Month,1.92,2.56,0.96,75.19,1.28,0,0.64,0.32,0.32,7.68,1.92,0,8,3.52,0.32,4.8,4.16,198.37,2.56,98.86,2.56,0,3.84,15.68,1.28,0.96,5.12,1.28,0,18.88,1.28,23.04,0.32,0,0.96,1.28,3.2,11.2
22Month,0.55,3.28,1.64,44.28,0,0,0,0,0.55,3.28,2.73,135.57,19.68,1.09,0.55,1.09,1.64,21.32,1.64,38.27,0.55,1.09,1.09,0,0.55,0.55,2.73,0.55,2.19,14.76,1.09,15.31,3.83,0,1.09,0.55,0,4.37
