stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0
21Day,62.91,0,2.68,45.51,2.68,153.93,0,5.35,0,0,2.68,0,5.35,28.11,38.82,8.03,6.69,49.53,8.03,68.27,0,0,20.08,0,85.67,21.42,0,0,190.07,70.94,0,5.35,1.34,5.35,0,0,6467.79
3Month,0.96,4.8,0.96,16.32,0,0,1.92,0.32,0.32,1.92,7.36,0,23.04,28.8,0,15.04,3.84,16.96,12.16,13.44,2.56,0.64,3.2,1.28,1.28,0,1.28,1.6,1.92,3.52,17.92,0,0,0,7.04,3.52,2134.06
22Month,0,3.28,0.55,5.47,0,0,1.09,0,0,1.09,11.48,3.28,63.41,5.47,1.09,4.92,1.64,4.92,20.23,6.56,0,3.28,2.19,0,0,0,0,1.09,0.55,1.09,2.19,2.19,0,0,3.28,0,2226.52
