stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,8.17,0,498.54,4.09,0,0,0,0,0,0,4.09,0,0,0,0,8.17,69.47,16.35,2464.1,0,0,0,0,326.91,1033.86,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,28.88,6.42,0,138,16.05,20.33,0,0,0,3.21,0,0,0,0,0,0,9.63,119.82,1.07,907.18,0,2.14,2.14,0,1950.23,703.92,0,4.28,247.12,3.21,0,29.95,2.14,0,5.35,0,0,0
21Day,6.69,2.68,1.34,36.14,8.03,25.43,0,1.34,1.34,1.34,0,0,0,1.34,6.69,4.02,1.34,18.74,10.71,277.08,0,0,6.69,0,479.19,317.23,0,1.34,41.49,17.4,0,52.2,2.68,6.69,2.68,2.68,0,2.68
3Month,0,2.24,0.32,61.43,2.56,0,0.32,0,1.92,5.12,0,0,9.28,4.16,0,3.2,0.96,46.07,3.84,126.06,78.39,0,2.56,2.56,3.84,2.56,1.28,0.64,34.55,3.52,5.44,0.32,0,0,0,131.18,1.6,2.24
22Month,0.55,1.64,3.28,7.11,5.47,0,1.64,0.55,0,1.09,3.83,0,16.4,2.19,0,2.19,0,12.57,9.29,91.84,15.85,0,1.09,0.55,3.83,1.64,0,0,29.52,0,6.01,0.55,0,0,0,25.69,0,0.55
