stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,20.43,0,65.38,0,0,0,0,0,0,0,0,4.09,0,0,0,12.26,12.26,16.35,237.01,0,0,0,0,20.43,498.54,0,0,57.21,0,0,0,0,0,4.09,0,0,0
72hpf,20.33,17.12,0,36.37,10.7,5.35,0,0,0,0,0,0,0,0,0,0,6.42,33.16,1.07,377.64,0,1.07,6.42,0,88.79,189.35,0,6.42,355.17,0,0,83.44,0,1.07,18.19,0,0,0
21Day,73.62,12.05,1.34,358.73,9.37,24.09,0,2.68,0,1.34,1.34,0,5.35,0,16.06,2.68,10.71,172.67,30.79,771,1.34,0,60.23,0,113.78,124.48,5.35,1.34,483.21,29.45,0,29.45,12.05,40.16,30.79,2.68,0,12.05
3Month,1.28,17.92,1.28,100.14,1.92,0,1.28,0.96,0.32,5.44,21.44,0,28.8,4.48,3.2,8.32,4.48,42.87,20.8,144.62,37.43,0,9.92,5.44,3.2,0.64,1.28,2.88,3.2,2.88,5.12,3.2,0,0,2.88,16.32,3.2,33.27
22Month,1.64,31.71,2.19,79.81,2.19,0,4.92,2.19,0,10.39,134.48,25.69,133.93,8.2,19.68,10.39,3.28,26.79,79.81,277.7,12.57,3.83,13.12,1.09,8.2,2.19,1.64,7.11,1.09,1.64,2.73,61.77,3.28,0,3.83,16.4,0,27.33
