stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,241.1,85.81,4.09,518.97,12.26,32.69,0,8.17,0,4.09,0,114.42,0,0,4.09,0,102.16,24.52,355.52,715.12,0,4.09,0,4.09,424.99,5304.15,8.17,0,110.33,0,0,0,0,0,16.35,0,0,0
72hpf,54.56,27.81,0,69.54,8.56,62.05,0,9.63,0,1.07,0,0,1.07,0,12.84,0,69.54,112.33,5.35,239.63,0,26.74,6.42,6.42,1151.1,833.37,6.42,3.21,267.45,7.49,0,135.86,5.35,4.28,32.09,0,0,0
21Day,76.3,5.35,1.34,165.98,4.02,178.02,0,107.08,2.68,13.39,0,0,24.09,9.37,77.63,8.03,20.08,70.94,34.8,295.82,0,1.34,24.09,0,667.93,519.35,5.35,9.37,95.04,44.17,2.68,62.91,8.03,30.79,9.37,0,0,6.69
3Month,2.24,19.2,2.88,135.34,2.56,0,1.6,7.68,15.04,42.23,0.96,0,321.23,27.52,18.56,95.66,21.12,71.35,36.47,67.83,7.68,0,13.44,6.72,13.12,10.56,11.84,16.64,1.92,10.88,69.75,10.56,0.32,0,2.56,22.4,17.28,45.43
22Month,0.55,12.57,0.55,32.25,0,0,2.73,3.83,4.37,30.61,16.95,0,198.98,7.11,25.15,38.27,1.64,5.47,31.71,42.09,1.64,13.12,4.37,0.55,10.93,4.37,10.39,19.13,0.55,1.64,14.21,15.85,0,0,0.55,3.83,0,28.97
