stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,12.26,0,0,0,0,0,0,0,8.17,0,0,0,0,4.09,0,36.78,0,0,0,0,0,8.17,93.99,44.95,0,0,0,0,0,0,0,0,0,0,0
72hpf,14.98,2.14,0,7.49,3.21,8.56,0,0,0,4.28,0,0,0,0,3.21,0,0,17.12,4.28,22.47,0,1.07,0,0,1312.63,70.61,31.02,0,18.19,2.14,0,13.91,2.14,0,1.07,0,0,0
21Day,12.05,0,1.34,34.8,2.68,28.11,0,2.68,1.34,8.03,0,0,0,4.02,41.49,1.34,2.68,8.03,105.74,22.76,0,0,5.35,1.34,599.66,20.08,57.56,1.34,5.35,17.4,1.34,2.68,2.68,2.68,2.68,1.34,0,37.48
3Month,0.32,3.2,0.64,25.28,1.92,0,0.32,0.32,0.64,14.72,0.64,0,5.44,28.8,0.96,2.88,1.92,20.16,55.99,40.31,8.64,0,8.64,1.28,50.55,1.92,123.5,1.28,0,2.24,5.12,0,0,0,6.08,0.64,0.64,23.04
22Month,0,2.73,2.73,25.15,0.55,0,4.37,0.55,3.28,65.6,5.47,0,24.6,17.49,6.56,2.73,0.55,4.37,31.71,57.4,2.73,2.19,88.01,0,43.19,1.64,242.71,1.09,0.55,0.55,3.83,6.56,1.09,0,17.49,0.55,0,13.12
