stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,20.43,0,81.73,0,4.09,0,0,0,0,0,0,0,0,0,0,8.17,12.26,44.95,122.59,0,0,0,0,73.56,1123.76,4.09,0,0,36.78,0,0,0,0,0,4.09,0,0,0
72hpf,29.95,12.84,0,42.79,9.63,46,0,1.07,0,0,3.21,0,0,0,9.63,0,22.47,96.28,12.84,100.56,0,3.21,1.07,4.28,684.67,442.89,2.14,4.28,0,68.47,1.07,1.07,40.65,6.42,0,12.84,0,0,1.07
21Day,56.22,4.02,1.34,155.27,2.68,80.31,0,29.45,0,1.34,0,0,5.35,0,46.85,6.69,10.71,53.54,30.79,204.8,0,0,16.06,1.34,234.24,190.07,5.35,6.69,0,73.62,21.42,4.02,20.08,6.69,20.08,8.03,1.34,0,13.39
3Month,4.8,46.07,8.96,404.1,3.84,0,3.84,6.72,1.6,42.23,41.91,0.96,512.56,25.6,16.64,139.18,31.99,137.58,78.39,207.65,52.15,0.32,33.27,31.67,16.96,7.04,30.4,19.84,0,8.64,16,274.84,16,0.32,0,7.04,35.83,121.9,72.63
22Month,2.73,59.59,7.11,140.49,2.73,0,7.65,8.2,0.55,12.57,36.08,61.23,663.64,34.99,30.61,141.58,7.11,30.07,73.25,259.66,9.84,17.49,22.41,2.19,16.95,4.92,31.16,50.29,1.64,4.92,2.73,121.9,32.25,3.28,0,2.73,7.11,0.55,28.97
