stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,4.09,0,32.69,0,0,0,0,0,0,0,20.43,0,0,0,0,4.09,44.95,73.56,32.69,0,0,0,0,20.43,208.41,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,8.56,0,18.19,1.07,9.63,0,1.07,0,0,0,0,0,0,0,0,11.77,89.86,7.49,23.54,0,1.07,2.14,1.07,80.23,27.81,4.28,1.07,0,23.54,1.07,0,1.07,12.84,1.07,0,5.35,0,0,0
21Day,10.71,1.34,4.02,72.28,0,24.09,0,22.76,0,0,0,0,1.34,0,14.72,5.35,5.35,25.43,26.77,49.53,0,0,8.03,0,40.16,12.05,1.34,1.34,0,21.42,16.06,0,5.35,1.34,6.69,5.35,0,0,0,2.68
3Month,1.92,10.88,1.92,124.46,0.32,0,3.2,2.56,20.48,34.87,0.32,0,155.5,16.96,4.16,67.51,9.92,42.87,44.47,29.76,8.64,0,9.6,9.6,6.4,1.28,7.36,3.52,0,1.6,9.6,0.32,207.65,0.96,0,0,0.64,10.88,22.72,27.52
22Month,0,7.65,5.47,30.07,0,0,3.28,2.73,12.03,61.77,22.96,0,279.34,18.04,4.92,86.37,1.09,7.11,62.32,30.07,1.09,6.56,5.47,0,2.19,0,3.28,5.47,2.19,0,3.28,0,75.98,3.83,2.19,0,0,2.73,0.55,13.67
