stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,1.34,127.16,0,4.02,0,0,0,0,0,0,5.35,0,4.02,4.02,17.4,22.76,125.82,8.03,0,0,0,0,2.68,5.35,0,0,0,2.68,4.02,0,0,0,0,0,0,2.68
3Month,0.96,9.6,48.31,455.29,0.64,0,4.48,0,0,234.84,21.76,2.24,50.23,85.43,3.2,982.56,11.84,43.19,308.75,28.8,3.52,0.96,4.8,5.12,5.12,0.32,12.48,2.24,0,0.32,4.16,7.36,0,0,0.32,8.64,7.36,106.86
22Month,6.56,234.51,61.77,882.85,0,0,13.67,3.28,6.01,125.18,61.23,24.6,912.91,55.76,28.97,1184.05,15.31,233.42,488.16,517.68,3.83,36.63,49.2,0.55,13.12,0,33.89,9.84,4.92,2.73,13.67,3.83,20.77,2.73,1.09,140.49,0,203.36
