stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,49.04,0,102.16,0,8.17,0,4.09,0,8.17,0,0,0,0,0,4.09,93.99,204.32,343.26,0,0,0,8.17,57.21,3052.54,0,0,0,44.95,0,0,0,0,0,8.17,0,0,0
72hpf,21.4,29.95,0,105.91,16.05,16.05,0,3.21,0,1.07,0,0,0,10.7,0,52.42,124.1,12.84,249.26,0,12.84,4.28,2.14,170.1,710.34,1.07,0,0,108.05,7.49,3.21,39.58,1.07,1.07,7.49,0,0,0
21Day,78.97,12.05,2.68,204.8,1.34,152.59,0,88.34,0,5.35,0,5.35,6.69,80.31,4.02,10.71,45.51,24.09,534.07,1.34,0,24.09,0,60.23,247.63,0,8.03,0,139.21,20.08,44.17,32.12,2.68,5.35,8.03,0,0,26.77
3Month,0.32,2.56,3.84,81.91,0.32,0,1.92,7.04,3.52,23.04,0,37.11,19.2,6.72,18.88,2.24,23.04,28.48,20.8,4.8,0.64,3.84,4.8,3.52,3.84,1.6,0.64,0,0.64,10.24,1048.79,1.6,0,0,0.32,11.52,310.99,33.59
22Month,0,1.64,3.28,24.6,0.55,0,3.83,4.92,3.28,45.92,3.28,98.94,19.13,28.97,33.89,0.55,2.73,56.85,10.93,0,4.37,1.64,0.55,2.19,2.73,4.37,1.64,3.83,0.55,0.55,208.82,1.09,0,0,0,0.55,2.19,12.03
