stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,138.94,61.3,0,286.05,32.69,4.09,0,4.09,0,0,4.09,0,40.86,0,0,0,4.09,49.04,85.81,224.75,490.37,0,0,0,0,249.27,3228.26,4.09,0,0,85.81,0,0,0,0,0,20.43,0,0,0
72hpf,196.84,67.4,0,195.77,41.72,206.47,0,10.7,0,0,4.28,0,0,2.14,0,20.33,0,123.03,576.62,42.79,503.87,0,89.86,17.12,9.63,3158.02,1434.59,17.12,20.33,0,434.34,26.74,8.56,145.49,21.4,13.91,58.84,0,0,0
21Day,215.5,22.76,16.06,570.22,29.45,374.79,0,121.81,0,2.68,32.12,2.68,0,33.46,24.09,169.99,41.49,73.62,238.26,117.79,793.75,4.02,2.68,58.9,2.68,1023.98,448.41,10.71,29.45,0,298.49,85.67,33.46,74.96,44.17,68.27,29.45,1.34,0,68.27
3Month,10.56,78.07,31.36,806.59,6.08,0,19.2,17.92,4.16,145.26,150.06,1.92,0,2992.49,175.97,35.19,437.05,85.43,286.03,228.44,375.94,85.75,3.52,83.83,89.91,64.31,10.24,58.23,35.19,0,20.48,57.59,1288.12,12.8,0.96,0,8.64,107.18,483.12,214.69
22Month,3.83,90.74,27.33,261.85,4.37,0,17.49,14.21,2.19,60.68,188.05,130.1,0,4709.43,118.08,53.03,432.4,21.87,48.65,257.47,331.82,14.21,72.16,42.64,10.93,35.53,7.11,46.47,59.04,15.85,9.84,14.21,391.95,23.51,31.71,0,1.09,12.57,2.19,63.41
