stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,2415.07,8.17,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,102.16,0,0,0,0,8.17,445.42,0,0,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,1174.63,3.21,0,5.35,3.21,7.49,0,0,0,0,0,0,0,0,0,0,0,8.56,0,56.7,0,2.14,1.07,0,73.82,69.54,0,0,0,54.56,0,0,8.56,0,2.14,2.14,0,0,0
21Day,1631.67,2.68,0,33.46,5.35,30.79,0,2.68,0,1.34,0,0,5.35,0,14.72,2.68,1.34,8.03,2.68,72.28,0,0,21.42,0,42.83,25.43,1.34,5.35,0,20.08,9.37,0,0,12.05,6.69,4.02,0,0,1.34
3Month,73.27,2.88,0,6.08,0.32,0,0.64,0,0.32,1.28,0.96,0,6.08,0.96,2.24,2.56,3.84,1.28,0.96,2.88,0.64,0,0.32,0.64,0.96,0,0.32,12.48,0,0.32,0.96,5.12,0,0,0,0,0.96,0.96,2.56
22Month,19.68,26.79,0.55,10.39,0,0,0.55,0,0,0,9.84,3.83,57.95,4.37,4.37,4.37,0,4.92,11.48,42.09,0,2.19,2.19,0.55,1.09,1.09,2.73,90.74,1.09,1.64,0,17.49,0,0,0,0,0,0,3.28
