stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,44.95,4.09,0,0,0,0,4.09,0,0,0,0,0,4.09,28.6,143.02,57.21,0,0,0,0,16.35,543.49,0,0,0,20.43,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,7.49,0,18.19,7.49,3.21,0,1.07,0,8.56,0,0,0,4.28,0,9.63,35.3,13.91,39.58,0,3.21,1.07,0,50.28,101.63,1.07,3.21,0,41.72,1.07,0,0,22.47,1.07,0,3.21,0,0,0
21Day,20.08,2.68,0,44.17,1.34,38.82,0,9.37,0,16.06,0,6.69,10.71,22.76,1.34,6.69,16.06,22.76,49.53,1.34,0,1.34,1.34,25.43,54.88,1.34,1.34,0,16.06,5.35,0,0,8.03,2.68,1.34,0,1.34,0,10.71
3Month,0.64,6.4,1.92,45.11,0.96,0,0.96,1.28,13.76,341.39,0,27.2,293.39,4.8,13.12,6.72,12.8,53.11,20.48,1.28,0,4.16,4.48,2.24,0.64,2.24,1.92,0,1.28,4.16,1.6,38.39,0.32,0.32,0,0,11.84,37.75,31.36
22Month,0,11.48,2.19,27.33,1.64,0,6.56,1.09,7.65,736.89,35.53,146.5,124.64,15.31,25.69,1.64,3.28,161.26,14.21,0.55,4.92,2.73,0.55,2.19,0.55,3.28,1.64,1.09,0,1.64,0,6.01,1.64,0.55,0,0,4.37,0,29.52
