stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,36.78,0,302.39,8.17,12.26,0,0,0,4.09,0,0,0,0,0,28.6,204.32,130.76,331,0,0,0,4.09,65.38,3412.15,4.09,0,0,49.04,0,0,0,0,0,12.26,0,0,0
72hpf,26.74,19.26,0,66.33,6.42,22.47,0,1.07,0,1.07,0,0,0,2.14,0,28.88,114.47,14.98,169.03,0,11.77,1.07,1.07,345.54,994.91,0,2.14,0,114.47,2.14,3.21,36.37,2.14,0,5.35,0,0,0
21Day,16.06,2.68,0,87,0,87,0,26.77,0,0,0,4.02,4.02,29.45,2.68,5.35,29.45,9.37,53.54,0,0,2.68,0,62.91,198.1,1.34,1.34,0,18.74,4.02,10.71,12.05,8.03,4.02,1.34,0,0,6.69
3Month,0.96,2.24,1.28,40.95,0.32,0,0.64,1.6,2.56,7.68,0,60.47,18.56,4.16,11.84,2.56,7.04,8.96,22.72,2.88,0.64,2.24,5.76,3.84,2.24,3.84,2.56,0,0,2.24,274.84,0.32,0.64,0,1.6,8.32,172.77,16.96
22Month,0,1.09,1.09,16.4,0,0,1.09,0.55,2.19,9.84,6.01,59.04,3.83,2.19,24.6,1.09,1.64,13.67,30.61,0,1.64,1.09,0.55,0.55,2.19,2.19,1.09,27.33,0.55,1.64,86.92,0,0,0,1.09,0.55,0.55,6.56
