stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,8.17,0,4.09,0,0,0,0,0,0,0,0,32.69,0,0,4.09,0,0,0,8.17,4.09,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,13.91,10.7,0,2.14,1.07,2.14,0,0,0,0,0,0,0,0,25.67,9.63,0,9.63,0,1.07,0,4.28,66.33,7.49,0,0,0,10.7,0,2.14,1.07,1.07,1.07,0,0,0,0
21Day,2.68,6.69,0,16.06,0,6.69,0,0,1.34,0,2.68,0,4.02,1.34,46.85,1.34,0,6.69,0,0,0,1.34,37.48,5.35,1.34,0,0,2.68,1.34,0,0,0,2.68,5.35,0,0,1.34
3Month,1.92,33.59,4.16,79.35,2.24,0,3.84,8.64,5.76,4.16,997.28,12.8,2.24,30.72,79.35,10.88,8.64,10.88,2.88,2.56,6.72,21.44,4.48,0.64,19.2,2.24,0,0.96,15.36,152.3,0.64,0,0,0.96,5.12,59.51,8.32
22Month,3.83,22.96,6.56,44.28,1.09,0,2.19,4.37,7.11,31.16,1249.11,2.73,1.64,29.52,27.33,8.75,10.93,9.29,0,31.16,3.28,2.19,2.19,0.55,14.21,2.73,12.57,0.55,2.73,130.65,5.47,1.09,0,1.09,0.55,0.55,4.37
