stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,416.81,8.17,0,343.26,20.43,4.09,0,0,0,0,0,20.43,0,0,0,0,4.09,69.47,28.6,171.63,0,0,4.09,0,621.13,19692.38,65.38,0,24.52,0,0,0,0,0,8.17,0,0,0
72hpf,266.38,19.26,0,186.14,69.54,111.26,0,2.14,0,1.07,0,1.07,0,0,0,0,14.98,209.68,10.7,162.61,0,6.42,5.35,0,3734.64,10500,36.37,3.21,186.14,2.14,0,97.35,6.42,7.49,46,0,0,0
21Day,212.83,1.34,0,119.13,9.37,32.12,0,4.02,0,4.02,0,0,0,4.02,5.35,2.68,0,38.82,6.69,32.12,0,0,2.68,0,333.29,1331.84,5.35,2.68,22.76,38.82,2.68,37.48,4.02,16.06,9.37,0,0,2.68
3Month,8.96,1.6,0.32,79.99,12.48,0,0.32,0,1.28,1.6,0.32,0,12.16,1.6,0,3.2,0.32,16.32,0.96,2.88,1.6,0,0.32,0.64,9.28,33.59,78.39,0.96,0,0.32,8.96,0.64,0,0,0.96,1.28,3.52,1.92
22Month,2.19,1.09,3.28,37.72,5.47,0,0,0,2.19,1.64,1.09,0,25.15,0,1.64,9.84,0,7.65,3.83,4.37,0,0.55,1.09,0,4.37,16.95,103.86,3.83,1.09,0,25.69,2.19,1.64,0,0.55,0.55,0,0
