stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,16.35,4.09,20.43,4.09,0,0,0,8.17,4.09,28.6,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,0,0,0,2.14,0,0,0,0,0,0,0,2.14,0,0,0,93.07,1.07,0,2.14,0,2.14,0,5.35,60.98,6.42,0,0,0,1.07,0,0,0,0,0,0,0,0,0
21Day,4.02,0,46.85,17.4,2.68,14.72,0,2.68,0,0,0,29.45,1.34,1.34,125.82,9.37,13.39,1.34,6.69,0,0,6.69,10.71,57.56,5.35,1.34,0,0,9.37,6.69,0,0,2.68,1.34,0,1.34,0,6.69
3Month,4.8,4.48,79.67,52.79,1.28,0,5.12,0.64,33.59,10.88,0.32,132.78,47.67,0.64,1099.35,277.4,10.88,10.56,10.56,1.6,0,24,51.83,1.6,0,1.28,0.32,0,0.64,8.32,0.32,7.04,0.64,0,0.32,3.2,4.8,8.32
22Month,1.64,11.48,186.41,73.8,0.55,0,7.11,1.09,118.62,21.87,109.88,2536.48,15.31,3.83,3118.66,81.45,3.83,21.32,21.32,1.09,26.24,25.69,6.01,3.28,0,8.2,3.28,3.83,0,5.47,0,1.64,3.83,3.83,0.55,1.09,0,8.2
