stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,61.3,0,0,0,0,0,0,0,8.17,0,0,0,4.09,0,0,4.09,384.12,4.09,0,0,0,0,4.09,36.78,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,1.07,31.02,0,2.14,4.28,0,3.21,0,0,3.21,0,0,0,18.19,0,0,1.07,40.65,2.14,0,0,0,0,27.81,13.91,0,0,0,2.14,0,0,0,3.21,1.07,0,0,0,0,0
21Day,4.02,25.43,0,6.69,20.08,0,18.74,0,0,21.42,0,6.69,62.91,172.67,0,1.34,4.02,125.82,12.05,0,0,1.34,0,12.05,9.37,0,0,0,0,6.69,0,0,0,1.34,2.68,0,0,1.34,8.03
3Month,0.96,80.95,0.96,28.16,0,12.8,39.67,0.32,6.4,183.65,0,47.03,856.5,152.3,16,3.2,8.96,524.72,11.2,1.28,0.96,3.52,0.96,3.52,0.32,1.92,0.96,0,1.6,5.76,2.56,7.68,1.6,0.32,0,0,4.16,10.24,14.72
22Month,0.55,59.04,1.09,16.4,0,15.31,44.28,0,2.19,409.99,3.83,98.4,758.21,332.91,13.12,0.55,1.64,272.23,19.68,0,3.83,1.09,0.55,2.19,1.64,2.73,1.64,1.64,0,1.09,2.19,6.56,2.73,1.09,0,0,2.19,0,11.48
