stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,4.09,0,0,0,0,0,4.09,0,0,0,0,0,0,4.09,4.09,73.56,0,0,0,0,0,53.12,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,19.26,1.07,1.07,1.07,18.19,2.14,0,0,0,0,0,0,0,0,0,4.28,0,0,11.77,0,0,0,0,33.16,10.7,0,0,0,1.07,0,0,1.07,0,0,0,0,0,0
21Day,13.39,0,0,1.34,5.35,1.34,0,0,0,0,0,1.34,0,0,0,0,0,0,5.35,0,0,1.34,0,6.69,0,0,0,0,1.34,0,1.34,1.34,1.34,1.34,0,0,0,0
3Month,31.99,0,0.64,12.8,3.84,0,0.32,0,3.2,1.6,0,29.76,2.88,0.32,5.12,1.92,1.6,3.84,12.16,2.24,0,4.16,1.28,1.28,0,1.6,0,0,0,1.28,48.95,0.64,0,0,0.64,0.96,29.76,3.2
22Month,3.28,5.47,0.55,13.67,1.64,0,0.55,0.55,2.73,8.2,74.89,190.24,6.01,1.64,14.76,0,0.55,10.39,12.57,0.55,2.73,1.09,0,2.19,1.64,1.09,1.09,0.55,2.19,0.55,83.09,1.64,1.09,0,0,0.55,0,1.64
