stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,294.22,16.35,0,118.51,8.17,4.09,0,4.09,0,0,4.09,0,20.43,0,0,0,0,36.78,12.26,32.69,318.74,0,0,0,4.09,77.64,5888.51,0,0,40.86,0,0,0,4.09,0,0,4.09,0,0,0
72hpf,93.07,8.56,0,42.79,8.56,42.79,0,1.07,0,0,0,0,0,0,0,4.28,0,41.72,146.56,5.35,132.65,0,8.56,2.14,1.07,2738.67,2824.25,7.49,10.7,95.21,0,0,0,147.63,25.67,8.56,6.42,0,0,1.07
21Day,44.17,5.35,1.34,89.68,2.68,58.9,0,20.08,0,2.68,1.34,0,0,4.02,4.02,77.63,4.02,17.4,29.45,17.4,81.65,0,0,6.69,0,420.3,358.73,5.35,0,22.76,28.11,0,0,10.71,17.4,8.03,2.68,0,0,62.91
3Month,2.56,7.04,2.88,115.82,0.32,0,3.2,8.96,0.64,13.44,11.52,0,0,103.98,45.11,11.2,31.04,13.44,40.95,21.12,34.23,3.84,0,29.76,11.2,17.28,8,10.24,8.32,1.28,3.52,0.32,34.23,0.96,0.32,0,0.64,28.16,4.8,100.46
22Month,0.55,9.84,4.37,67.24,0,0,2.19,7.11,0,15.85,15.31,12.57,0,243.81,16.95,20.77,69.43,9.29,7.11,25.15,22.41,1.64,4.37,16.95,4.92,10.93,1.09,17.49,24.6,1.09,2.73,0,15.31,1.64,5.47,0,0.55,3.83,0,68.88
