stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,20.43,0,0,0,0,0,0,0,16.35,0,0,0,0,0,8.17,8.17,32.69,0,0,0,0,89.9,3269.12,24.52,0,0,0,0,16.35,0,0,0,0,0,0
72hpf,32.09,6.42,0,28.88,11.77,36.37,0,0,0,0,0,0,1.07,0,0,0,18.19,38.51,3.21,33.16,0,6.42,1.07,0,2367.45,624.76,62.05,372.29,26.74,0,0,230.01,3.21,1.07,2.14,0,0,0
21Day,10.71,0,1.34,25.43,0,21.42,0,1.34,0,4.02,0,0,2.68,0,2.68,4.02,2.68,5.35,8.03,9.37,0,0,0,0,352.03,156.61,72.28,76.3,6.69,24.09,0,78.97,4.02,10.71,0,0,0,2.68
3Month,0,0.96,0.32,36.15,0,0,0.32,0.64,3.84,0.64,0,0,9.6,3.2,0,7.04,1.6,1.92,2.24,0.64,0.64,0,0.32,1.92,0.64,1.92,140.14,34.87,0,0.96,2.24,1.6,0,0,0,3.2,0.64,1.92
22Month,1.09,1.64,0,40.45,0,0,0.55,0.55,2.19,4.37,1.09,0,41,0,3.83,5.47,0.55,0,7.11,4.37,0.55,0.55,0.55,0,0,1.64,138.85,10.39,0,1.09,15.31,1.09,0.55,0,0,0.55,0,1.09
