stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,155.28,0,886.75,8.17,0,0,0,0,4.09,0,12.26,0,0,0,0,28.6,192.06,375.95,412.73,0,4.09,0,12.26,543.49,1548.75,4.09,0,0,44.95,0,0,0,0,0,0,8.17,0,0,0
72hpf,39.58,117.68,0,323.08,20.33,17.12,0,6.42,0,6.42,0,0,3.21,0,4.28,0,97.35,761.69,26.74,381.92,0,14.98,86.65,4.28,435.4,434.34,1.07,2.14,0,204.33,8.56,0,1.07,324.15,0,0,22.47,0,0,0
21Day,53.54,61.57,10.71,522.03,6.69,32.12,0,14.72,6.69,30.79,0,0,9.37,33.46,58.9,14.72,16.06,333.29,62.91,514,1.34,1.34,208.81,1.34,144.56,131.18,4.02,4.02,0,127.16,41.49,0,13.39,53.54,5.35,13.39,14.72,1.34,0,64.25
3Month,2.24,103.34,10.56,431.93,1.92,0,3.52,19.52,62.71,324.75,0,0,166.37,1139.66,26.88,160.93,24.64,297.55,275.8,166.05,43.19,0.64,70.71,6.72,9.6,8.64,14.72,2.24,0,5.44,18.24,3.52,297.87,3.84,0.32,0,15.04,26.24,41.91,214.05
22Month,0.55,130.1,24.6,195.7,1.64,0,9.84,13.12,38.81,1023.34,28.43,0,125.73,602.41,55.76,208.82,7.65,81.45,481.6,153.61,3.28,2.73,50.29,1.09,7.11,7.11,8.2,4.37,6.56,7.11,5.47,0,58.49,5.47,3.28,0,8.2,3.28,0,147.05
