stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,32.69,0,0,0,8.17,0,0,4.09,0,4.09,0,0,0,24.52,0,138.94,4.09,0,0,0,12.26,12.26,183.89,0,0,0,0,0,0,0,0,0,20.43,0,0,0
72hpf,1.07,3.21,0,6.42,3.21,23.54,0,7.49,0,0,2.14,0,0,0,3.21,0,2.14,10.7,0,17.12,0,0,0,5.35,339.12,82.37,0,3.21,13.91,0,0,0,5.35,7.49,5.35,14.98,0,0,0
21Day,2.68,2.68,1.34,20.08,0,104.41,0,28.11,0,0,8.03,0,1.34,4.02,58.9,1.34,0,6.69,8.03,17.4,0,0,14.72,1.34,80.31,24.09,0,10.71,5.35,1.34,0,0,4.02,2.68,9.37,28.11,0,0,42.83
3Month,0.96,7.04,1.28,79.03,2.56,0,4.48,10.88,0.32,6.4,173.41,0,31.67,214.05,21.44,14.08,13.44,10.24,51.19,45.75,10.56,0.32,16.64,30.72,12.8,2.56,11.52,6.08,3.2,9.28,0.96,255.64,0.96,0,0,0.96,17.6,842.43,254.68
22Month,0,7.65,0.55,44.83,0.55,0,5.47,7.65,0,2.73,281.53,1.09,33.35,89.1,27.88,3.83,1.64,1.09,45.37,48.65,1.09,2.19,7.11,3.28,3.28,1.64,10.39,12.03,2.73,0.55,0,30.07,3.28,0.55,0,1.09,2.19,1.64,135.02
