stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,53.12,0,0,0,0,0,0,0,0,0,0,0,0,8.17,32.69,8.17,0,0,0,0,4.09,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,28.88,1.07,1.07,0,0,0,1.07,0,0,0,1.07,3.21,5.35,152.98,1.07,14.98,0,1.07,0,0,19.26,12.84,0,0,0,46,1.07,0,0,2.14,0,2.14,0,0,0
21Day,0,0,0,70.94,0,5.35,0,6.69,0,8.03,0,22.76,9.37,6.69,1.34,1.34,93.7,4.02,38.82,0,0,6.69,0,6.69,6.69,1.34,0,0,104.41,2.68,0,4.02,1.34,1.34,0,0,0,1.34
3Month,0.32,0.64,0.32,14.08,0,0,0.32,0.64,1.28,10.56,0,13.76,141.74,1.6,5.12,0.64,8,7.04,18.88,2.88,0,0.64,0.96,0,0.64,1.92,0.32,0,3.2,0.96,0.32,24.32,0,0,0,0.96,202.53,3.52
22Month,0.55,2.73,0.55,14.21,1.09,0,1.64,0,2.73,17.49,1.64,325.26,94.57,1.09,4.92,1.09,3.83,8.2,36.63,1.09,15.31,0.55,0,0.55,1.09,1.09,0.55,1.09,1.64,1.09,0,13.67,0.55,0,0,0,0,2.19
