stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,32.69,0,0,0,0,8.17,563.92,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,1.07,25.67,0,4.28,1.07,4.28,0,0,0,0,0,1.07,0,0,0,2.14,10.7,1.07,18.19,0,3.21,0,1.07,32.09,82.37,0,1.07,0,5.35,1.07,0,115.54,1.07,0,13.91,0,0,0
21Day,1.34,6.69,1.34,4.02,0,5.35,0,0,0,0,0,0,0,4.02,0,0,5.35,2.68,36.14,0,0,20.08,0,33.46,64.25,0,0,0,20.08,4.02,4.02,42.83,1.34,1.34,16.06,0,0,0
3Month,0.96,98.86,0,14.08,0.64,0,3.52,0,0.96,16.32,0.32,15.36,5.76,0.96,4.48,0.64,5.76,2.56,424.89,3.2,0.32,9.28,1.6,1.28,9.6,0.96,0.32,0,1.28,2.88,89.91,51.51,0,0,62.07,3.52,6.4,1.28
22Month,0,84.73,0.55,6.01,0,0,1.64,0.55,0.55,7.11,1.09,64.51,2.19,1.09,5.47,0,1.09,1.64,215.93,1.09,1.09,6.01,0,1.09,10.93,2.73,0.55,1.64,0.55,0,24.05,123,1.09,0,14.21,0,0,1.09
