stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,24.52,0,20.43,0,0,0,0,0,0,0,4.09,0,0,0,0,8.17,40.86,20.43,49.04,0,0,0,4.09,20.43,657.91,0,0,0,12.26,0,0,0,0,4.09,0,0,0
72hpf,4.28,1.07,0,20.33,4.28,1.07,0,1.07,0,0,0,0,0,0,1.07,0,2.14,18.19,3.21,18.19,0,3.21,0,2.14,57.77,90.93,0,0,0,14.98,3.21,0,5.35,1.07,1.07,0,0,0
21Day,2.68,1.34,0,8.03,2.68,6.69,0,6.69,1.34,2.68,0,0,1.34,0,8.03,0,0,8.03,2.68,16.06,0,0,4.02,0,12.05,30.79,0,0,0,14.72,0,0,0,0,0,0,0,0
3Month,0,0.96,2.24,25.28,0.32,0,0.32,3.52,1.6,10.24,0.32,0,16.96,4.8,4.8,2.24,1.6,6.72,8,15.04,3.2,0,1.28,4.8,1.6,1.92,0.64,0.32,0,0,0.96,32.63,0,0,0.32,2.24,44.15,20.48
22Month,0.55,3.28,1.64,13.12,0,0,0,1.64,1.09,9.84,1.64,0,136.66,2.73,7.65,2.73,1.64,2.19,8.2,11.48,0,1.64,1.64,0,0.55,0,0.55,3.28,0.55,0.55,0.55,0,1.09,0,0,0,0,4.37
