stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,53.12,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,5.35,0,0,0,0,0,0,0,0,0,0,0,0,3.21,1.07,0,2.14,0,0,0,0,1.07,1.07,21.4,0,0,0,0,0,0,0,0,0,0,0
21Day,13.39,0,0,24.09,0,10.71,0,0,0,1.34,2.68,0,2.68,0,6.69,0,2.68,13.39,1.34,21.42,0,0,2.68,0,22.76,151.25,543.44,1.34,0,8.03,1.34,0,1.34,0,1.34,0,0,16.06
3Month,29.76,21.76,15.36,179.17,1.28,0,18.56,3.2,0.32,54.71,87.67,0.96,564.07,368.58,13.12,183.33,65.91,99.18,60.47,205.41,105.58,0.96,13.76,15.36,87.99,4.48,8621.67,3.52,0,5.44,87.99,79.67,10.88,0,0,14.08,38.71,100.78
22Month,12.57,34.44,15.85,111.52,0.55,0,3.28,0.55,0,36.08,287.54,8.2,507.3,22.41,5.47,171.65,6.56,38.27,68.33,213.74,4.37,16.95,15.85,0.55,2.73,0,10458.05,5.47,1.64,12.57,4.37,10.93,4.37,11.48,0,2.19,0,28.43
