stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,4.09,0,36.78,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,24.52,61.3,0,0,0,0,24.52,588.44,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,12.84,9.63,0,24.61,3.21,7.49,0,2.14,0,0,1.07,0,0,0,3.21,0,24.61,36.37,2.14,39.58,0,3.21,0,0,220.38,147.63,1.07,0,31.02,7.49,3.21,14.98,1.07,4.28,3.21,0,0,0
21Day,46.85,6.69,1.34,77.63,1.34,16.06,0,20.08,0,0,5.35,0,6.69,2.68,37.48,6.69,5.35,20.08,16.06,72.28,0,0,2.68,0,69.6,48.19,1.34,0,30.79,9.37,2.68,2.68,5.35,1.34,1.34,0,0,10.71
3Month,0.64,8.64,3.2,100.14,1.28,0,1.6,2.88,0.32,11.52,16.32,0.64,122.54,8.32,5.12,38.39,8.64,35.51,27.2,39.67,6.4,0,4.16,3.2,6.4,1.28,4.48,2.88,0.32,5.44,103.66,2.24,0.32,0,0.96,9.28,18.88,24.64
22Month,0,6.01,1.64,23.51,0.55,0,1.09,2.19,0,4.37,12.57,6.01,160.17,8.2,13.67,39.36,0,4.92,28.43,26.24,0.55,5.47,1.64,0.55,2.19,1.64,3.28,4.37,0.55,0.55,40.45,3.28,1.09,0,0.55,0.55,0,5.47
