stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,16.35,0,16.35,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,0,40.86,0,0,0,0,0,143.02,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,2.14,0,3.21,0,0,0,0,0,0,0,0,0,1.07,5.35,1.07,8.56,0,0,0,0,32.09,17.12,0,0,0,7.49,0,1.07,6.42,0,1.07,0,0,0
21Day,1.34,0,0,9.37,0,5.35,0,1.34,0,0,0,0,0,0,0,1.34,2.68,0,13.39,0,0,1.34,0,2.68,0,0,0,0,4.02,2.68,0,0,0,1.34,0,0,1.34
3Month,0.64,4.16,4.16,60.15,0.32,0,2.24,1.6,8.64,20.16,0,110.7,24,4.48,29.76,3.84,19.2,20.16,22.72,7.36,0.32,5.44,3.84,1.92,0.64,3.52,1.28,0,1.28,5.76,36.15,0.96,0,2.88,5.44,32.95,13.44
22Month,3.28,30.61,6.56,63.96,0,0,4.37,1.09,8.2,78.17,33.35,688.78,25.69,9.84,85.82,1.09,9.84,50.29,66.69,0.55,22.41,14.21,0,2.73,0,11.48,4.37,1105.34,1.64,2.19,35.53,4.92,7.11,1.64,2.73,1.09,21.32
