stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,40.86,0,126.68,8.17,0,0,0,0,0,0,0,0,0,16.35,32.69,28.6,375.95,0,0,0,4.09,85.81,3179.22,0,0,61.3,0,0,0,0,0,16.35,0,0,0
72hpf,28.88,7.49,0,22.47,7.49,12.84,0,0,0,0,0,0,0,0,16.05,27.81,4.28,84.51,0,2.14,0,2.14,916.81,752.06,3.21,3.21,62.05,0,0,25.67,7.49,6.42,12.84,0,0,0
21Day,30.79,0,1.34,28.11,2.68,16.06,2.68,0,0,0,1.34,0,9.37,2.68,1.34,5.35,1.34,50.86,0,0,4.02,0,163.3,123.15,4.02,0,16.06,4.02,0,17.4,5.35,8.03,2.68,0,0,0
3Month,0,6.72,0.96,27.2,0.64,0,0.64,0.32,2.24,0.32,39.99,2.88,0.64,5.44,3.2,9.92,1.92,14.08,1.28,0,0.32,5.44,3.84,1.6,0.96,1.28,0.96,1.28,2.88,0.96,0,0,0.96,10.24,0.96,2.56
22Month,0,4.92,1.64,6.01,0,0,0.55,0.55,1.64,1.09,28.43,0.55,1.09,2.73,0.55,1.09,3.28,4.37,0,2.19,1.09,0.55,1.64,0.55,1.64,0.55,0.55,0.55,1.09,0.55,1.09,0,0,1.09,0,0
