stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,4.09,0,16.35,0,0,0,4.09,0,0,0,0,0,0,0,8.17,4.09,4307.07,8.17,0,0,0,4.09,8.17,61.3,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,5.35,0,4.28,0,0,0,0,0,0,0,5.35,0,1.07,18.19,1476.31,6.42,0,0,0,0,22.47,9.63,0,0,9.63,0,0,2.14,0,1.07,0,0,0
21Day,10.71,0,0,32.12,0,24.09,0,5.35,0,1.34,0,4.02,0,121.81,6.69,26.77,20.08,2294.25,24.09,0,0,1.34,0,38.82,8.03,0,2.68,8.03,61.57,0,5.35,5.35,14.72,0,0,22.76
3Month,0,3.2,2.88,46.71,0.32,0,4.8,0.32,3.84,24,0,54.71,25.6,4.8,22.4,4.16,14.4,4851.71,24.32,4.8,0.64,4.48,6.72,3.2,0.64,5.12,0,0,19.52,14.4,0,0,0,2.56,15.04,19.84
22Month,0.55,6.01,1.64,13.67,0,0,2.73,1.09,4.92,50.29,1.64,74.89,4.37,8.2,10.39,2.19,3.83,3077.12,9.84,0,2.19,2.19,0,1.09,0.55,1.09,8.75,1.09,9.84,0,0,1.09,0,0,0,16.95
