stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,4.09,0,16.35,0,4.09,0,0,0,0,0,77.64,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,3.21,3.21,0,8.56,0,0,0,0,2.14,8.56,0,0,0,2.14,1.07,0,1.07,0,0,0,0,0,0
21Day,4.02,0,6.69,5.35,1.34,4.02,0,2.68,0,0,0,0,0,1.34,0,0,5.35,1.34,10.71,0,0,1.34,0,9.37,1.34,0,0,0,6.69,1.34,26.77,0,0,1.34,1.34,0,0,0
3Month,1.6,4.16,0.96,23.36,0.64,0,0.32,0.32,6.4,8.64,0.32,31.36,10.88,0.32,16.64,2.88,8.64,8,9.6,1.6,0.32,10.56,3.52,3.2,0.64,1.92,3.2,0,0.32,15.36,1588.55,1.6,0.32,0,0,9.28,615.58,8.64
22Month,0,0.55,0,1.09,0,0,0,0,0,1.09,0.55,13.67,0,0.55,1.64,0,0,0,2.19,0,2.19,1.64,0,0,0.55,0.55,0,7.11,0,1.09,102.77,0,0,0,0,0,2.19,0
