stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,40.86,0,0,0,0,0,0,4.09,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,59.91,1.07,0,0,0,0,0,0,0,0,0,0,5.35,35.3,1.07,3.21,0,1.07,0,0,17.12,3.21,0,0,2.14,0,0,2.14,0,0,0,0,0,0
21Day,4.02,0,1.34,439.04,8.03,0,2.68,2.68,1.34,0,0,1.34,0,4.02,4.02,36.14,69.6,4.02,13.39,0,1.34,1.34,0,18.74,4.02,0,0,12.05,17.4,0,4.02,1.34,1.34,6.69,0,0,2.68
3Month,0.64,4.48,3.84,599.58,0,0.32,0.32,629.66,14.72,0,0,54.71,21.76,0.32,204.45,11.2,22.08,24.96,21.12,4.48,0.32,252.12,5.44,5.12,0.32,2.88,0.96,0.32,3.84,10.56,0.96,0,0,0,4.48,8,7.04
22Month,0.55,29.52,20.23,366.81,0,3.83,0.55,170.01,12.57,6.56,0,49.2,2.73,1.09,52.48,5.47,36.63,33.35,61.77,1.09,1.64,12.03,0,9.29,0.55,1.64,3.28,1.09,0.55,1.64,1.09,0,0,0,0,0,3.28
