stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,171.63,0,57.21,0,0,0,0,0,0,0,102.16,0,0,0,0,0,4.09,53.12,420.9,0,0,0,0,73.56,1422.07,0,0,0,65.38,0,0,0,0,0,0,0,0,0
72hpf,21.4,189.35,0,16.05,5.35,33.16,0,0,0,1.07,0,0,1.07,0,2.14,0,10.7,64.19,4.28,75.96,0,25.67,3.21,0,3761.39,227.87,1.07,6.42,0,77.02,22.47,1.07,27.81,6.42,1.07,11.77,0,0,0
21Day,25.43,84.33,1.34,54.88,2.68,62.91,0,8.03,1.34,2.68,0,0,12.05,1.34,24.09,9.37,5.35,34.8,5.35,76.3,0,0,12.05,0,1907.41,100.39,6.69,1.34,0,60.23,88.34,1.34,22.76,8.03,17.4,1.34,0,0,9.37
3Month,0,135.34,0.32,32.31,0.32,0,1.28,0.32,1.6,1.92,0,0,16.32,3.84,0.64,3.84,0.32,1.6,2.24,7.04,0.32,0,1.28,16,20.16,0.96,19.2,0.64,0,0,4.16,45.75,4.16,0.32,0,0.64,1.6,2.88,1.92
22Month,0,159.62,0.55,73.8,0.55,0,0,0.55,0.55,10.39,496.91,0,50.84,6.01,0.55,12.57,0.55,0.55,3.83,7.11,0,1.09,3.83,1.64,81.45,0.55,38.27,6.01,0.55,1.09,0.55,9.29,18.04,1.64,0,0,0,0,3.28
