stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,85.81,32.69,0,179.8,12.26,8.17,0,4.09,0,0,0,0,20.43,0,0,0,0,8.17,73.56,114.42,400.47,0,0,0,0,151.2,2897.26,0,0,40.86,0,0,0,0,0,0,28.6,0,0,0
72hpf,78.09,29.95,0,129.44,27.81,35.3,0,13.91,0,0,3.21,0,0,1.07,0,12.84,0,126.24,267.45,29.95,274.94,0,29.95,8.56,2.14,972.44,811.97,4.28,8.56,263.17,9.63,0,8.56,48.14,11.77,3.21,12.84,0,0,1.07
21Day,283.77,28.11,21.42,1642.38,17.4,239.6,0,291.8,0,1.34,20.08,1.34,0,29.45,9.37,172.67,44.17,42.83,431.01,111.1,741.55,1.34,1.34,82.99,1.34,366.76,414.95,14.72,10.71,274.4,88.34,0,56.22,58.9,8.03,28.11,16.06,4.02,0,53.54
3Month,0.96,11.52,6.4,721.17,0.32,0,5.12,8,0.32,18.56,41.59,0.32,0,123.82,211.49,10.56,80.31,14.08,130.86,37.11,42.87,11.2,0.32,13.12,12.48,4.48,3.52,11.52,2.24,3.84,12.48,0.32,397.06,1.6,0.64,0,0.96,11.84,115.82,26.24
22Month,1.64,21.32,6.01,174.93,0,0,6.56,6.01,0.55,12.57,76.53,22.41,0,399.6,82,33.89,94.57,3.28,47.56,61.23,71.07,0,15.31,12.03,0,4.92,2.19,8.75,8.75,4.92,1.09,0,114.8,4.37,0.55,0,1.09,1.09,0.55,9.84
