stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,20.43,0,73.56,4.09,0,0,0,0,0,0,0,16.35,0,0,0,0,0,20.43,57.21,85.81,0,0,0,0,110.33,568.01,0,0,4.09,0,0,0,0,0,8.17,0,0,0
72hpf,16.05,2.14,0,24.61,64.19,4.28,0,0,0,0,1.07,0,0,0,0,1.07,0,4.28,35.3,3.21,29.95,0,1.07,1.07,4.28,805.55,84.51,0,1.07,38.51,1.07,3.21,23.54,96.28,21.4,24.61,0,0,0
21Day,17.4,0,1.34,274.4,65.59,22.76,0,12.05,0,0,5.35,0,0,13.39,4.02,16.06,1.34,10.71,37.48,6.69,76.3,0,0,22.76,1.34,299.83,64.25,1.34,8.03,18.74,14.72,13.39,10.71,246.29,501.95,36.14,0,0,13.39
3Month,0.96,5.12,0.64,102.38,2.56,0,0.96,0.64,0.64,5.44,8.32,0,0,91.19,7.68,2.88,15.68,5.76,12.48,10.56,17.92,2.56,0.64,9.92,8.96,3.84,0,1.92,1.92,1.28,1.92,49.27,0.96,1.28,0,2.24,4.48,29.76,11.52
22Month,0,4.37,0.55,39.36,1.64,0,1.09,1.09,0,3.83,6.56,4.37,0,112.06,4.92,2.73,14.21,0.55,3.83,7.11,14.21,0.55,2.19,6.01,0,2.73,0.55,2.73,3.28,0.55,1.09,22.96,4.92,77.08,0,0.55,0.55,0,2.73
