stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,20.43,0,0,0,0,0,0,0,8.17,0,0,0,0,20.43,28.6,40.86,36.78,0,0,0,0,8.17,77.64,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,4.28,0,18.19,7.49,5.35,0,3.21,0,0,0,0,0,0,1.07,0,9.63,104.84,6.42,34.23,0,3.21,3.21,1.07,134.79,25.67,4.28,3.21,27.81,0,0,0,11.77,0,0,2.14,0,0,0
21Day,16.06,1.34,2.68,123.15,12.05,36.14,0,22.76,1.34,2.68,0,0,10.71,6.69,30.79,16.06,10.71,62.91,34.8,65.59,0,0,14.72,0,58.9,17.4,2.68,4.02,29.45,13.39,0,2.68,4.02,0,10.71,4.02,1.34,0,26.77
3Month,0.96,6.4,1.92,127.34,2.24,0,4.16,1.92,32.31,46.71,0,0,88.63,63.03,3.2,50.23,14.72,28.8,43.51,23.68,6.4,0,34.23,3.2,7.36,1.28,7.36,3.84,3.2,4.48,0.32,50.87,0.96,0,0,0,7.36,35.51,77.75
22Month,2.73,16.95,8.2,79.81,0,0,2.73,1.09,22.96,92.93,37.17,0,239.98,30.61,9.29,76.53,5.47,8.75,69.97,31.71,0.55,6.56,20.77,0,4.37,0.55,12.03,8.2,1.64,0.55,0,34.44,2.73,1.64,0,0,2.19,0.55,39.91
