stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,24.52,0,8.17,0,8.17,0,0,0,0,0,0,8.17,0,12.26,28.6,106.25,12.26,0,4.09,0,0,28.6,384.12,0,0,0,0,0,0,0,0,0,8.17,0,0,0
72hpf,3.21,2.14,0,18.19,18.19,103.77,0,2.14,0,0,1.07,0,0,0,0,0,12.84,66.33,9.63,19.26,0,19.26,0,5.35,1049.47,128.37,6.42,2.14,0,19.26,4.28,0,20.33,12.84,2.14,20.33,0,0,0
21Day,13.39,2.68,0,72.28,6.69,28.11,0,20.08,0,0,2.68,1.34,25.43,0,9.37,18.74,12.05,17.4,12.05,38.82,0,0,5.35,0,212.83,41.49,1.34,1.34,0,17.4,10.71,4.02,10.71,16.06,20.08,9.37,0,0,8.03
3Month,0,6.08,4.8,140.46,1.92,0,2.56,4.16,0.32,24.64,47.67,0.64,390.34,46.71,5.12,91.19,14.4,18.88,67.51,23.04,3.52,0.64,7.36,19.2,28.16,1.92,17.28,5.76,0,0.64,6.4,128.62,4.16,0.32,0,0.32,6.4,14.72,20.16
22Month,1.64,12.03,4.92,45.92,1.09,0,4.37,2.19,0,10.93,66.15,29.52,560.32,13.67,7.11,49.2,3.28,7.65,61.23,34.99,1.09,14.21,6.01,2.73,15.31,0,16.95,9.29,0.55,1.09,3.83,47.56,7.11,1.64,0,1.09,0.55,0,11.48
