stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,4.09,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,5.35,0,0,0,0,0,0,0,0,0,1.07,0,2.14,6.42,3.21,3.21,0,1.07,0,0,14.98,25.67,0,0,0,2.14,0,0,2.14,1.07,0,0,0,0
21Day,0,0,0,28.11,1.34,2.68,0,1.34,0,1.34,0,0,0,2.68,0,0,18.74,6.69,5.35,0,0,1.34,0,14.72,6.69,0,1.34,0,0,1.34,0,0,0,2.68,0,0,2.68
3Month,0.32,1.92,0,18.56,0,0,0,0.64,1.92,3.2,0,3.84,3.52,4.16,0.96,0.32,7.68,3.2,3.84,0.96,0,0.96,1.28,1.6,0.32,1.6,0.64,0,0,0.32,37.75,0,0,0,0.64,4.8,16
22Month,0.55,7.65,2.73,45.37,0,0,1.09,1.09,4.37,42.64,1.64,41,16.95,15.85,30.07,0,7.11,71.07,16.4,0.55,4.92,2.73,1.09,1.64,0,1.64,0.55,0.55,1.09,2.19,62.32,0,0,0,5.47,0,45.92
