stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,588.44,36.78,0,40.86,0,16.35,0,12.26,0,0,4.09,0,0,0,0,4.09,0,4.09,12.26,339.17,335.09,0,0,0,0,286.05,1328.08,24.52,0,118.51,0,0,0,0,0,0,0,0,0
72hpf,226.8,22.47,0,50.28,21.4,203.26,0,19.26,0,0,3.21,0,1.07,0,0,16.05,0,25.67,165.82,23.54,295.26,0,2.14,23.54,2.14,10168.36,1859.3,6.42,6.42,235.35,8.56,1.07,52.42,8.56,14.98,26.74,0,0,2.14
21Day,97.71,2.68,5.35,25.43,4.02,317.23,0,145.9,0,0,1.34,1.34,0,5.35,13.39,123.15,6.69,2.68,21.42,28.11,179.36,0,0,21.42,0,1029.33,191.41,6.69,4.02,42.83,50.86,2.68,4.02,18.74,16.06,10.71,0,0,16.06
3Month,2.88,1.6,0.32,26.56,0,0,1.6,19.84,0,25.92,3.84,0,0,11.2,75.51,15.68,3.2,0,2.88,48.31,32.63,4.48,0,1.6,0.32,7.36,0.96,9.92,0.32,0.96,0.96,1.6,0.32,0.64,0,0.64,6.4,2.88,11.52
22Month,1.64,3.83,0,3.28,0,0,2.19,9.84,1.09,10.39,3.28,1.09,0,13.12,101.13,24.6,3.28,0.55,1.64,34.99,27.33,1.09,0.55,0.55,0,6.01,0,5.47,2.19,2.73,0.55,2.19,0.55,6.01,0,0,2.73,0,5.47
